time,submit_job_all,start_job_all,end_job_all,submit_gpu_job,start_gpu_job,end_gpu_job,submit_gpu_num,start_gpu_num,end_gpu_num
2020-04-04 01:40:00,2,2,2,2,2,2,24,24,16
2020-04-04 01:50:00,2,2,3,2,2,3,16,16,20
2020-04-04 02:00:00,3,5,6,3,5,6,24,56,72
2020-04-04 02:10:00,5,5,4,5,5,4,26,26,25
2020-04-04 02:20:00,2,2,4,2,2,4,2,2,18
2020-04-04 02:30:00,1,1,1,1,1,1,8,8,8
2020-04-04 02:40:00,1,1,1,1,1,1,1,1,1
2020-04-04 02:50:00,3,3,3,3,3,3,10,10,18
2020-04-04 03:00:00,2,2,3,2,2,3,9,9,17
2020-04-04 03:10:00,0,0,0,0,0,0,0,0,0
2020-04-04 03:20:00,4,4,3,4,4,3,10,10,6
2020-04-04 03:30:00,3,4,4,3,4,4,10,18,35
2020-04-04 03:40:00,3,3,4,3,3,4,13,13,21
2020-04-04 03:50:00,7,7,5,7,7,5,28,28,22
2020-04-04 04:00:00,4,4,7,4,4,7,28,28,28
2020-04-04 04:10:00,2,2,3,2,2,3,9,9,17
2020-04-04 04:20:00,4,4,4,4,4,4,20,20,20
2020-04-04 04:30:00,4,4,3,4,4,3,26,26,18
2020-04-04 04:40:00,6,6,6,6,6,6,29,29,36
2020-04-04 04:50:00,3,3,4,3,3,4,24,24,25
2020-04-04 05:00:00,5,5,3,5,5,3,19,19,10
2020-04-04 05:10:00,12,12,13,4,4,5,37,37,45
2020-04-04 05:20:00,0,1,2,0,1,2,0,8,9
2020-04-04 05:30:00,1,1,2,1,1,2,4,4,28
2020-04-04 05:40:00,1,1,1,1,1,1,8,8,8
2020-04-04 05:50:00,0,0,0,0,0,0,0,0,0
2020-04-04 06:00:00,1,3,3,1,3,3,24,56,40
2020-04-04 06:10:00,1,1,1,1,1,1,8,8,8
2020-04-04 06:20:00,0,0,1,0,0,1,0,0,8
2020-04-04 06:30:00,0,0,0,0,0,0,0,0,0
2020-04-04 06:40:00,0,0,0,0,0,0,0,0,0
2020-04-04 06:50:00,1,1,3,1,1,3,8,8,24
2020-04-04 07:00:00,0,0,1,0,0,1,0,0,8
2020-04-04 07:10:00,0,0,0,0,0,0,0,0,0
2020-04-04 07:20:00,0,0,1,0,0,1,0,0,8
2020-04-04 07:30:00,0,0,0,0,0,0,0,0,0
2020-04-04 07:40:00,0,0,0,0,0,0,0,0,0
2020-04-04 07:50:00,0,0,0,0,0,0,0,0,0
2020-04-04 08:00:00,0,0,0,0,0,0,0,0,0
2020-04-04 08:10:00,0,0,0,0,0,0,0,0,0
2020-04-04 08:20:00,0,0,0,0,0,0,0,0,0
2020-04-04 08:30:00,0,0,0,0,0,0,0,0,0
2020-04-04 08:40:00,0,0,0,0,0,0,0,0,0
2020-04-04 08:50:00,0,0,0,0,0,0,0,0,0
2020-04-04 09:00:00,0,0,0,0,0,0,0,0,0
2020-04-04 09:10:00,0,0,0,0,0,0,0,0,0
2020-04-04 09:20:00,0,0,0,0,0,0,0,0,0
2020-04-04 09:30:00,4,3,3,4,3,3,28,20,20
2020-04-04 09:40:00,4,4,3,4,4,3,28,28,20
2020-04-04 09:50:00,1,1,1,1,1,1,8,8,8
2020-04-04 10:00:00,2,2,1,2,2,1,2,2,8
2020-04-04 10:10:00,5,5,4,5,5,4,42,42,19
2020-04-04 10:20:00,4,4,3,4,4,3,96,96,80
2020-04-04 10:30:00,0,0,0,0,0,0,0,0,0
2020-04-04 10:40:00,1,1,1,1,1,1,1,1,1
2020-04-04 10:50:00,2,2,2,2,2,2,2,2,9
2020-04-04 11:00:00,4,4,4,4,4,4,26,26,34
2020-04-04 11:10:00,2,2,2,2,2,2,3,3,9
2020-04-04 11:20:00,2,2,2,2,2,2,6,6,8
2020-04-04 11:30:00,3,3,2,3,3,2,20,20,4
2020-04-04 11:40:00,5,4,3,5,4,3,17,13,19
2020-04-04 11:50:00,2,2,1,1,1,0,8,8,0
2020-04-04 12:00:00,3,3,3,3,3,3,10,10,17
2020-04-04 12:10:00,2,2,5,2,2,5,9,9,13
2020-04-04 12:20:00,8,8,4,8,8,4,60,60,11
2020-04-04 12:30:00,3,3,3,3,3,3,17,17,17
2020-04-04 12:40:00,1,1,3,1,1,3,8,8,17
2020-04-04 12:50:00,6,6,6,6,6,6,13,13,27
2020-04-04 13:00:00,8,8,7,8,8,7,38,38,29
2020-04-04 13:10:00,3,3,2,3,3,2,3,3,2
2020-04-04 13:20:00,2,2,3,2,2,3,3,3,4
2020-04-04 13:30:00,3,3,4,3,3,4,4,4,9
2020-04-04 13:40:00,1,1,2,1,1,2,16,16,17
2020-04-04 13:50:00,1,1,0,1,1,0,1,1,0
2020-04-04 14:00:00,1,1,2,1,1,2,1,1,2
2020-04-04 14:10:00,1,1,1,1,1,1,1,1,32
2020-04-04 14:20:00,2,2,2,2,2,2,56,56,25
2020-04-04 14:30:00,2,2,2,2,2,2,2,2,2
2020-04-04 14:40:00,1,1,1,1,1,1,1,1,1
2020-04-04 14:50:00,3,3,2,3,3,2,17,17,9
2020-04-04 15:00:00,0,0,1,0,0,1,0,0,8
2020-04-04 15:10:00,1,1,1,1,1,1,8,8,1
2020-04-04 15:20:00,1,1,1,1,1,1,1,1,8
2020-04-04 15:30:00,0,0,1,0,0,1,0,0,8
2020-04-04 15:40:00,1,1,1,1,1,1,8,8,1
2020-04-04 15:50:00,1,1,1,1,1,1,8,8,8
2020-04-04 16:00:00,1,1,0,1,1,0,1,1,0
2020-04-04 16:10:00,1,1,1,1,1,1,8,8,1
2020-04-04 16:20:00,2,2,2,2,2,2,16,16,9
2020-04-04 16:30:00,9,9,7,8,8,7,50,50,49
2020-04-04 16:40:00,9,10,12,7,8,9,43,47,69
2020-04-04 16:50:00,10,9,8,10,9,8,92,88,57
2020-04-04 17:00:00,5,5,5,5,5,5,27,27,33
2020-04-04 17:10:00,7,8,6,7,8,6,42,46,37
2020-04-04 17:20:00,10,10,13,10,10,13,74,74,91
2020-04-04 17:30:00,6,5,3,6,5,3,34,33,24
2020-04-04 17:40:00,5,6,8,5,6,8,40,41,44
2020-04-04 17:50:00,2,2,2,2,2,2,5,5,12
2020-04-04 18:00:00,5,5,3,5,5,3,19,19,7
2020-04-04 18:10:00,51,51,50,4,4,3,43,43,41
2020-04-04 18:20:00,74,72,72,3,1,1,3,1,8
2020-04-04 18:30:00,136,138,139,9,11,12,9,11,12
2020-04-04 18:40:00,123,123,125,5,5,7,6,6,8
2020-04-04 18:50:00,136,136,136,5,5,5,5,5,5
2020-04-04 19:00:00,128,128,131,4,4,7,4,4,46
2020-04-04 19:10:00,126,126,125,1,1,1,2,2,2
2020-04-04 19:20:00,130,130,129,4,4,2,5,5,2
2020-04-04 19:30:00,128,127,128,5,4,5,6,4,5
2020-04-04 19:40:00,129,128,127,4,3,3,11,4,4
2020-04-04 19:50:00,137,137,138,0,0,0,0,0,0
2020-04-04 20:00:00,136,137,138,1,2,3,1,2,4
2020-04-04 20:10:00,150,150,150,3,3,3,13,13,4
2020-04-04 20:20:00,155,155,154,14,14,13,28,28,33
2020-04-04 20:30:00,143,143,141,6,6,5,13,13,6
2020-04-04 20:40:00,140,140,142,4,4,5,8,44,27
2020-04-04 20:50:00,141,142,140,3,4,2,17,25,9
2020-04-04 21:00:00,145,145,144,9,9,8,40,40,46
2020-04-04 21:10:00,132,132,133,4,4,5,12,12,13
2020-04-04 21:20:00,127,127,127,7,7,7,30,30,45
2020-04-04 21:30:00,137,136,135,11,10,10,57,56,43
2020-04-04 21:40:00,134,135,133,9,10,8,56,57,60
2020-04-04 21:50:00,127,127,129,5,5,6,41,41,50
2020-04-04 22:00:00,98,98,100,9,9,11,39,39,40
2020-04-04 22:10:00,10,10,10,9,9,10,67,67,60
2020-04-04 22:20:00,8,8,9,8,8,9,44,44,67
2020-04-04 22:30:00,6,6,3,6,6,3,50,50,33
2020-04-04 22:40:00,7,7,9,7,7,9,53,53,46
2020-04-04 22:50:00,3,3,2,3,3,2,34,34,26
2020-04-04 23:00:00,3,3,7,1,1,5,8,8,20
2020-04-04 23:10:00,5,5,2,5,5,2,21,21,10
2020-04-04 23:20:00,7,7,9,3,3,5,17,17,33
2020-04-04 23:30:00,16,16,14,4,4,2,36,40,10
2020-04-04 23:40:00,7,7,7,2,2,2,10,10,16
2020-04-04 23:50:00,1,1,1,1,1,1,8,8,1
2020-04-05 00:00:00,6,6,6,5,5,5,13,13,13
2020-04-05 00:10:00,6,7,8,4,5,6,19,25,26
2020-04-05 00:20:00,5,6,8,4,5,7,5,7,19
2020-04-05 00:30:00,7,7,5,7,7,5,22,22,5
2020-04-05 00:40:00,3,2,2,3,2,2,18,2,2
2020-04-05 00:50:00,5,4,4,5,4,4,144,128,128
2020-04-05 01:00:00,0,0,1,0,0,1,0,0,1
2020-04-05 01:10:00,0,1,2,0,1,2,0,16,17
2020-04-05 01:20:00,2,3,3,2,3,3,16,32,56
2020-04-05 01:30:00,2,2,2,2,2,2,16,16,16
2020-04-05 01:40:00,9,9,8,9,9,8,51,51,43
2020-04-05 01:50:00,4,4,10,4,4,10,11,11,31
2020-04-05 02:00:00,5,5,2,5,5,2,33,33,16
2020-04-05 02:10:00,67,67,67,3,3,3,18,18,17
2020-04-05 02:20:00,126,126,125,4,4,4,20,20,24
2020-04-05 02:30:00,126,126,127,4,4,5,20,20,21
2020-04-05 02:40:00,102,102,101,4,4,3,26,26,18
2020-04-05 02:50:00,136,136,137,2,2,2,16,16,16
2020-04-05 03:00:00,122,122,124,4,4,6,24,24,34
2020-04-05 03:10:00,117,117,117,1,1,1,8,8,8
2020-04-05 03:20:00,129,129,129,3,3,3,24,24,24
2020-04-05 03:30:00,131,130,132,5,4,6,40,32,44
2020-04-05 03:40:00,50,50,49,2,2,1,16,16,8
2020-04-05 03:50:00,1,1,2,1,1,2,8,8,16
2020-04-05 04:00:00,5,5,4,2,2,1,16,16,8
2020-04-05 04:10:00,2,2,3,2,2,3,16,16,24
2020-04-05 04:20:00,8,8,3,8,8,3,29,29,17
2020-04-05 04:30:00,3,3,4,2,2,3,16,16,24
2020-04-05 04:40:00,2,2,2,2,2,2,16,16,16
2020-04-05 04:50:00,2,2,2,2,2,2,16,16,16
2020-04-05 05:00:00,7,7,6,7,7,6,56,56,48
2020-04-05 05:10:00,15,12,12,7,4,4,35,32,32
2020-04-05 05:20:00,88,88,88,2,2,2,16,16,16
2020-04-05 05:30:00,123,123,123,3,3,3,24,24,24
2020-04-05 05:40:00,115,118,119,1,4,5,8,42,51
2020-04-05 05:50:00,126,126,127,3,3,4,56,56,80
2020-04-05 06:00:00,121,121,120,4,4,3,48,48,40
2020-04-05 06:10:00,132,132,130,3,3,2,56,56,16
2020-04-05 06:20:00,119,120,120,2,3,3,48,49,49
2020-04-05 06:30:00,124,124,129,1,1,5,24,24,43
2020-04-05 06:40:00,128,128,129,2,2,3,48,48,72
2020-04-05 06:50:00,126,126,126,0,0,0,0,0,0
2020-04-05 07:00:00,121,121,121,0,0,0,0,0,0
2020-04-05 07:10:00,127,127,127,0,0,0,0,0,0
2020-04-05 07:20:00,122,122,122,0,0,0,0,0,0
2020-04-05 07:30:00,125,125,128,0,0,3,0,0,3
2020-04-05 07:40:00,125,125,125,0,0,0,0,0,0
2020-04-05 07:50:00,124,124,124,0,0,0,0,0,0
2020-04-05 08:00:00,121,121,121,0,0,0,0,0,0
2020-04-05 08:10:00,121,121,120,0,0,0,0,0,0
2020-04-05 08:20:00,125,126,127,0,1,1,0,56,48
2020-04-05 08:30:00,126,126,125,1,1,0,8,8,0
2020-04-05 08:40:00,115,115,116,0,0,2,0,0,9
2020-04-05 08:50:00,127,127,128,0,0,0,0,0,0
2020-04-05 09:00:00,127,127,127,3,3,3,3,3,3
2020-04-05 09:10:00,128,128,126,2,2,0,9,9,0
2020-04-05 09:20:00,126,126,127,0,0,1,0,0,8
2020-04-05 09:30:00,130,130,127,8,8,6,24,24,12
2020-04-05 09:40:00,127,127,130,4,4,6,4,4,20
2020-04-05 09:50:00,136,136,135,9,9,8,55,55,47
2020-04-05 10:00:00,131,131,126,9,9,5,11,11,14
2020-04-05 10:10:00,125,125,127,0,0,1,0,0,32
2020-04-05 10:20:00,129,129,125,6,6,2,34,34,16
2020-04-05 10:30:00,121,120,120,3,2,2,12,10,10
2020-04-05 10:40:00,124,124,127,0,0,3,0,0,17
2020-04-05 10:50:00,128,128,127,4,4,4,28,26,28
2020-04-05 11:00:00,131,132,130,9,10,7,26,30,19
2020-04-05 11:10:00,120,120,123,4,4,8,32,32,51
2020-04-05 11:20:00,129,129,136,6,6,12,66,66,41
2020-04-05 11:30:00,137,137,131,14,14,8,42,42,36
2020-04-05 11:40:00,132,132,134,7,7,9,8,8,17
2020-04-05 11:50:00,126,126,123,5,5,2,21,21,10
2020-04-05 12:00:00,128,128,127,6,6,5,34,34,20
2020-04-05 12:10:00,128,128,129,6,6,7,17,17,19
2020-04-05 12:20:00,130,130,128,3,3,2,5,5,3
2020-04-05 12:30:00,124,124,127,1,1,4,1,1,18
2020-04-05 12:40:00,122,122,127,0,0,4,0,0,4
2020-04-05 12:50:00,125,125,127,3,3,5,9,9,9
2020-04-05 13:00:00,131,131,130,4,4,4,10,10,10
2020-04-05 13:10:00,121,121,122,0,0,0,0,0,0
2020-04-05 13:20:00,124,123,122,2,1,0,9,1,0
2020-04-05 13:30:00,125,125,124,1,1,0,1,1,0
2020-04-05 13:40:00,123,123,124,0,0,1,0,0,8
2020-04-05 13:50:00,122,122,121,1,1,0,1,1,0
2020-04-05 14:00:00,129,129,129,0,0,1,0,0,1
2020-04-05 14:10:00,127,127,129,1,1,2,1,1,17
2020-04-05 14:20:00,123,123,121,1,1,0,1,1,0
2020-04-05 14:30:00,130,130,128,4,4,1,4,4,8
2020-04-05 14:40:00,130,130,127,2,2,0,2,2,0
2020-04-05 14:50:00,122,122,123,2,2,2,48,48,48
2020-04-05 15:00:00,88,88,89,2,2,2,16,16,32
2020-04-05 15:10:00,13,13,9,13,13,9,73,73,46
2020-04-05 15:20:00,8,8,9,5,5,6,35,35,20
2020-04-05 15:30:00,3,3,4,3,3,4,3,3,4
2020-04-05 15:40:00,4,4,4,4,4,4,27,27,27
2020-04-05 15:50:00,7,7,5,6,6,4,13,13,4
2020-04-05 16:00:00,11,10,10,9,8,8,53,37,30
2020-04-05 16:10:00,3,4,12,2,3,12,17,33,41
2020-04-05 16:20:00,4,4,3,4,4,2,11,11,2
2020-04-05 16:30:00,2,2,2,2,2,2,16,16,16
2020-04-05 16:40:00,4,3,1,4,3,1,28,24,8
2020-04-05 16:50:00,29,29,27,0,0,0,0,0,0
2020-04-05 17:00:00,52,51,54,1,0,2,1,0,2
2020-04-05 17:10:00,0,0,1,0,0,0,0,0,0
2020-04-05 17:20:00,0,0,0,0,0,0,0,0,0
2020-04-05 17:30:00,2,2,2,2,2,2,2,2,2
2020-04-05 17:40:00,6,6,4,6,6,4,64,64,41
2020-04-05 17:50:00,0,0,0,0,0,0,0,0,0
2020-04-05 18:00:00,1,3,3,1,3,3,1,6,9
2020-04-05 18:10:00,4,4,5,4,4,5,4,4,5
2020-04-05 18:20:00,5,4,3,5,4,3,8,4,10
2020-04-05 18:30:00,80,79,80,79,78,79,93,81,82
2020-04-05 18:40:00,131,131,133,0,0,2,0,0,2
2020-04-05 18:50:00,167,166,164,4,3,1,7,3,1
2020-04-05 19:00:00,124,123,123,7,6,6,10,9,6
2020-04-05 19:10:00,7,7,7,7,7,7,7,7,7
2020-04-05 19:20:00,2,1,2,2,1,2,2,1,2
2020-04-05 19:30:00,4,4,1,4,4,1,7,7,4
2020-04-05 19:40:00,7,6,4,7,6,4,16,15,13
2020-04-05 19:50:00,0,3,3,0,3,3,0,3,6
2020-04-05 20:00:00,57,57,59,1,1,3,2,2,4
2020-04-05 20:10:00,136,136,136,0,0,0,0,0,0
2020-04-05 20:20:00,121,121,122,1,1,2,1,1,2
2020-04-05 20:30:00,113,113,112,1,1,0,1,4,0
2020-04-05 20:40:00,30,29,29,6,5,5,6,5,5
2020-04-05 20:50:00,3,3,3,3,3,3,6,6,6
2020-04-05 21:00:00,3,4,3,3,4,3,3,4,3
2020-04-05 21:10:00,5,5,4,4,4,4,19,19,4
2020-04-05 21:20:00,2,2,2,2,2,2,17,17,17
2020-04-05 21:30:00,5,5,5,5,5,5,34,34,34
2020-04-05 21:40:00,2,2,3,2,2,3,32,32,64
2020-04-05 21:50:00,46,46,44,5,5,4,66,66,34
2020-04-05 22:00:00,115,115,116,1,1,1,1,1,1
2020-04-05 22:10:00,0,0,0,0,0,0,0,0,0
2020-04-05 22:20:00,0,0,0,0,0,0,0,0,0
2020-04-05 22:30:00,3,1,1,3,1,1,17,1,1
2020-04-05 22:40:00,2,1,1,2,1,1,8,1,1
2020-04-05 22:50:00,2,3,4,2,3,4,5,9,7
2020-04-05 23:00:00,21,22,23,3,4,5,3,7,18
2020-04-05 23:10:00,57,57,58,8,8,9,41,41,97
2020-04-05 23:20:00,10,12,12,10,12,11,43,66,98
2020-04-05 23:30:00,12,13,13,12,13,13,103,104,95
2020-04-05 23:40:00,14,12,11,14,12,11,109,104,89
2020-04-05 23:50:00,6,5,5,6,5,5,64,56,56
2020-04-06 00:00:00,5,6,6,5,6,6,56,57,57
2020-04-06 00:10:00,12,11,10,12,11,10,63,62,61
2020-04-06 00:20:00,6,7,7,6,7,7,65,66,67
2020-04-06 00:30:00,6,6,4,6,6,4,36,36,34
2020-04-06 00:40:00,6,5,3,6,5,3,46,42,33
2020-04-06 00:50:00,5,4,3,5,4,3,43,41,40
2020-04-06 01:00:00,4,4,5,4,4,5,34,34,42
2020-04-06 01:10:00,5,5,6,5,5,6,35,35,51
2020-04-06 01:20:00,4,4,4,4,4,4,49,49,34
2020-04-06 01:30:00,5,5,3,5,5,3,58,58,33
2020-04-06 01:40:00,4,4,5,4,4,5,57,57,58
2020-04-06 01:50:00,2,2,3,2,2,3,32,32,33
2020-04-06 02:00:00,4,3,3,4,3,3,52,48,48
2020-04-06 02:10:00,2,2,2,2,2,2,32,32,32
2020-04-06 02:20:00,4,5,5,4,5,5,37,39,39
2020-04-06 02:30:00,2,2,3,2,2,3,32,32,40
2020-04-06 02:40:00,3,3,3,3,3,3,48,48,48
2020-04-06 02:50:00,2,2,2,2,2,2,32,32,32
2020-04-06 03:00:00,4,4,6,4,4,6,64,64,89
2020-04-06 03:10:00,2,2,4,2,2,4,32,32,48
2020-04-06 03:20:00,4,4,4,4,4,4,48,48,48
2020-04-06 03:30:00,3,3,3,3,3,3,40,40,40
2020-04-06 03:40:00,3,4,4,3,4,4,40,48,48
2020-04-06 03:50:00,3,3,3,3,3,3,56,56,40
2020-04-06 04:00:00,1,1,1,1,1,1,16,16,16
2020-04-06 04:10:00,2,2,2,2,2,2,32,32,32
2020-04-06 04:20:00,2,2,2,2,2,2,32,32,32
2020-04-06 04:30:00,2,2,2,2,2,2,32,32,32
2020-04-06 04:40:00,2,2,2,2,2,2,32,32,32
2020-04-06 04:50:00,2,3,3,2,3,3,32,40,40
2020-04-06 05:00:00,2,2,2,2,2,2,32,32,32
2020-04-06 05:10:00,9,9,10,1,1,2,16,16,32
2020-04-06 05:20:00,2,2,2,2,2,2,32,32,17
2020-04-06 05:30:00,1,1,2,1,1,2,16,16,32
2020-04-06 05:40:00,2,2,1,2,2,1,32,32,16
2020-04-06 05:50:00,1,1,2,1,1,2,16,16,24
2020-04-06 06:00:00,2,2,2,2,2,2,32,32,32
2020-04-06 06:10:00,2,2,3,2,2,3,20,24,40
2020-04-06 06:20:00,2,2,1,2,2,1,32,32,16
2020-04-06 06:30:00,1,1,3,1,1,3,16,16,40
2020-04-06 06:40:00,2,2,1,2,2,1,32,32,16
2020-04-06 06:50:00,1,1,2,1,1,2,16,16,32
2020-04-06 07:00:00,2,2,1,2,2,1,32,32,16
2020-04-06 07:10:00,1,1,2,1,1,2,16,16,32
2020-04-06 07:20:00,2,2,1,2,2,1,32,32,16
2020-04-06 07:30:00,1,1,2,1,1,2,16,16,32
2020-04-06 07:40:00,2,2,1,2,2,1,32,32,16
2020-04-06 07:50:00,1,1,3,1,1,3,16,16,40
2020-04-06 08:00:00,2,3,2,2,3,2,32,36,20
2020-04-06 08:10:00,2,2,2,2,2,2,32,32,32
2020-04-06 08:20:00,1,1,1,1,1,1,16,16,16
2020-04-06 08:30:00,1,2,4,1,2,4,16,20,60
2020-04-06 08:40:00,3,3,1,3,3,1,40,40,16
2020-04-06 08:50:00,3,3,3,3,3,3,18,18,33
2020-04-06 09:00:00,3,3,3,3,3,3,33,33,18
2020-04-06 09:10:00,5,5,5,4,4,4,34,34,34
2020-04-06 09:20:00,14,14,10,13,13,9,68,72,68
2020-04-06 09:30:00,6,5,4,6,5,4,42,41,41
2020-04-06 09:40:00,6,5,4,3,2,3,33,32,32
2020-04-06 09:50:00,6,7,8,6,7,7,57,58,44
2020-04-06 10:00:00,18,19,17,13,14,14,71,72,93
2020-04-06 10:10:00,5,5,7,5,5,5,56,56,35
2020-04-06 10:20:00,3,4,4,3,4,4,10,14,19
2020-04-06 10:30:00,6,6,5,6,6,5,34,37,22
2020-04-06 10:40:00,6,6,6,6,6,6,29,22,22
2020-04-06 10:50:00,4,4,4,4,4,4,18,18,18
2020-04-06 11:00:00,12,11,8,12,11,8,77,76,51
2020-04-06 11:10:00,10,10,12,10,10,12,53,53,77
2020-04-06 11:20:00,6,7,7,3,4,5,10,11,12
2020-04-06 11:30:00,3,3,3,1,1,1,1,1,1
2020-04-06 11:40:00,1,1,3,1,1,2,1,1,2
2020-04-06 11:50:00,7,7,5,7,7,5,20,20,18
2020-04-06 12:00:00,2,3,3,2,3,3,5,9,9
2020-04-06 12:10:00,0,0,0,0,0,0,0,0,0
2020-04-06 12:20:00,1,0,0,1,0,0,2,0,0
2020-04-06 12:30:00,7,7,8,1,1,3,8,8,25
2020-04-06 12:40:00,1,1,2,1,1,1,8,8,8
2020-04-06 12:50:00,3,3,3,3,3,3,3,3,3
2020-04-06 13:00:00,6,6,7,6,6,7,27,27,28
2020-04-06 13:10:00,6,6,4,5,5,3,35,35,18
2020-04-06 13:20:00,5,4,2,4,3,0,28,26,0
2020-04-06 13:30:00,5,3,3,3,1,1,3,1,1
2020-04-06 13:40:00,8,8,8,0,0,1,0,0,1
2020-04-06 13:50:00,65,65,67,0,0,1,0,0,32
2020-04-06 14:00:00,6,6,6,1,1,1,8,8,8
2020-04-06 14:10:00,3,3,4,1,1,3,4,4,9
2020-04-06 14:20:00,1,1,2,1,1,2,8,8,5
2020-04-06 14:30:00,6,6,5,0,0,0,0,0,0
2020-04-06 14:40:00,2,2,2,2,2,1,9,9,1
2020-04-06 14:50:00,0,0,0,0,0,0,0,0,0
2020-04-06 15:00:00,0,0,0,0,0,0,0,0,0
2020-04-06 15:10:00,2,2,1,2,2,1,33,33,1
2020-04-06 15:20:00,2,2,3,2,2,3,16,16,48
2020-04-06 15:30:00,1,1,6,1,1,6,8,8,40
2020-04-06 15:40:00,6,7,8,3,4,5,9,17,18
2020-04-06 15:50:00,4,4,3,3,3,2,12,12,12
2020-04-06 16:00:00,3,3,1,0,0,1,0,0,1
2020-04-06 16:10:00,2,2,4,0,0,0,0,0,0
2020-04-06 16:20:00,0,0,1,0,0,1,0,0,24
2020-04-06 16:30:00,4,4,2,1,1,0,1,1,0
2020-04-06 16:40:00,2,2,2,2,2,1,2,2,1
2020-04-06 16:50:00,0,0,1,0,0,1,0,0,1
2020-04-06 17:00:00,4,4,0,4,4,0,4,4,0
2020-04-06 17:10:00,4,4,1,4,4,1,4,4,1
2020-04-06 17:20:00,1,1,0,0,0,0,0,0,0
2020-04-06 17:30:00,0,0,1,0,0,0,0,0,0
2020-04-06 17:40:00,0,0,0,0,0,0,0,0,0
2020-04-06 17:50:00,1,1,0,1,1,0,8,8,0
2020-04-06 18:00:00,3,3,3,3,3,3,48,48,24
2020-04-06 18:10:00,6,5,3,2,1,0,40,8,0
2020-04-06 18:20:00,2,2,3,2,2,2,16,16,16
2020-04-06 18:30:00,3,3,6,2,2,5,16,16,40
2020-04-06 18:40:00,0,0,0,0,0,0,0,0,0
2020-04-06 18:50:00,3,3,1,3,3,1,24,24,8
2020-04-06 19:00:00,4,4,6,4,4,6,48,48,48
2020-04-06 19:10:00,7,7,4,7,7,4,72,72,48
2020-04-06 19:20:00,4,4,3,1,1,3,8,8,24
2020-04-06 19:30:00,7,7,6,0,0,0,0,0,0
2020-04-06 19:40:00,2,2,4,0,0,0,0,0,0
2020-04-06 19:50:00,0,0,0,0,0,0,0,0,0
2020-04-06 20:00:00,0,0,0,0,0,0,0,0,0
2020-04-06 20:10:00,0,0,2,0,0,2,0,0,32
2020-04-06 20:20:00,2,2,3,0,0,1,0,0,8
2020-04-06 20:30:00,4,4,6,1,1,2,24,24,24
2020-04-06 20:40:00,10,10,4,10,10,3,98,98,40
2020-04-06 20:50:00,6,9,10,6,9,10,42,46,51
2020-04-06 21:00:00,6,6,5,5,5,4,27,27,11
2020-04-06 21:10:00,6,5,6,6,5,6,45,41,42
2020-04-06 21:20:00,6,7,6,6,7,6,28,32,28
2020-04-06 21:30:00,18,18,20,4,4,7,32,32,44
2020-04-06 21:40:00,5,5,5,5,5,5,48,48,56
2020-04-06 21:50:00,7,7,7,7,7,6,48,48,48
2020-04-06 22:00:00,64,64,63,4,4,3,20,20,25
2020-04-06 22:10:00,147,147,147,2,2,2,2,2,3
2020-04-06 22:20:00,20,20,20,3,3,4,8,8,9
2020-04-06 22:30:00,2,2,1,2,2,1,4,4,2
2020-04-06 22:40:00,1,1,1,1,1,1,2,2,2
2020-04-06 22:50:00,1,0,0,1,0,0,8,0,0
2020-04-06 23:00:00,1,1,1,1,1,1,1,1,32
2020-04-06 23:10:00,1,1,0,0,0,0,0,0,0
2020-04-06 23:20:00,1,1,3,1,1,2,2,2,3
2020-04-06 23:30:00,1,1,2,1,1,2,1,1,2
2020-04-06 23:40:00,9,8,7,9,8,7,9,8,7
2020-04-06 23:50:00,0,0,1,0,0,1,0,0,1
2020-04-07 00:00:00,4,4,4,4,4,4,4,4,27
2020-04-07 00:10:00,1,1,1,1,1,1,24,24,1
2020-04-07 00:20:00,1,1,1,1,1,1,24,24,24
2020-04-07 00:30:00,1,1,0,1,1,0,1,1,0
2020-04-07 00:40:00,2,2,6,2,2,6,34,34,35
2020-04-07 00:50:00,1,1,0,1,1,0,1,1,0
2020-04-07 01:00:00,0,0,0,0,0,0,0,0,0
2020-04-07 01:10:00,0,0,1,0,0,1,0,0,1
2020-04-07 01:20:00,2,2,1,2,2,1,4,4,2
2020-04-07 01:30:00,0,0,0,0,0,0,0,0,0
2020-04-07 01:40:00,2,2,2,2,2,2,4,4,4
2020-04-07 01:50:00,1,1,1,1,1,1,2,2,2
2020-04-07 02:00:00,1,1,2,1,1,2,1,1,3
2020-04-07 02:10:00,0,0,0,0,0,0,0,0,0
2020-04-07 02:20:00,3,3,1,3,3,1,34,34,1
2020-04-07 02:30:00,0,0,1,0,0,1,0,0,1
2020-04-07 02:40:00,0,0,0,0,0,0,0,0,0
2020-04-07 02:50:00,0,0,0,0,0,0,0,0,0
2020-04-07 03:00:00,0,0,0,0,0,0,0,0,0
2020-04-07 03:10:00,1,1,0,0,0,0,0,0,0
2020-04-07 03:20:00,0,0,1,0,0,0,0,0,0
2020-04-07 03:30:00,0,0,0,0,0,0,0,0,0
2020-04-07 03:40:00,0,0,0,0,0,0,0,0,0
2020-04-07 03:50:00,0,0,0,0,0,0,0,0,0
2020-04-07 04:00:00,0,0,0,0,0,0,0,0,0
2020-04-07 04:10:00,0,0,0,0,0,0,0,0,0
2020-04-07 04:20:00,0,0,0,0,0,0,0,0,0
